| customer_id | first_name  | last_name    | total_sales | movies_rented | store_id | country                               | district             | city                       |
|         501 | RUBEN       | GEARY        |       89.79 |            21 |        1 | Poland                                | Lubelskie            | Lublin                     |
|         545 | JULIO       | NOLAND       |       89.79 |            21 |        2 | Ukraine                               | Sumy                 | Konotop                    |
|         143 | LESLIE      | GORDON       |       89.78 |            22 |        1 | Turkey                                | Kilis                | Kilis                      |
|           9 | MARGARET    | MOORE        |       89.77 |            23 |        2 | Oman                                  | Masqat               | Masqat                     |
|         233 | LILLIE      | KIM          |       89.77 |            23 |        2 | Egypt                                 | Qina                 | Idfu                       |
|         313 | DONALD      | MAHON        |       89.77 |            23 |        2 | China                                 | Hubei                | Ezhou                      |
|          34 | REBECCA     | SCOTT        |       89.76 |            24 |        2 | Japan                                 | Okayama              | Kurashiki                  |
|         351 | JACK        | FOUST        |       89.76 |            24 |        1 | Russian Federation                    | Krasnojarsk          | Zeleznogorsk               |
|         384 | ERNEST      | STEPP        |       89.75 |            25 |        2 | China                                 | Jiangsu              | Huaian                     |
|         419 | CHAD        | CARBONE      |       89.75 |            25 |        1 | India                                 | Bihar                | Katihar                    |
|         357 | KEITH       | RICO         |       89.74 |            26 |        1 | Slovakia                              | Bratislava           | Bratislava                 |
|         450 | JAY         | ROBB         |       89.74 |            26 |        1 | Indonesia                             | Central Java         | Surakarta                  |
|         483 | VERNON      | CHAPA        |       88.82 |            18 |        2 | Turkey                                | Denizli              | Denizli                    |
|         203 | TARA        | RYAN         |       88.80 |            20 |        1 | Indonesia                             | Sulawesi Utara       | Gorontalo                  |
|         496 | TYLER       | WREN         |       88.79 |            21 |        2 | China                                 | Shandong             | Rizhao                     |
|         440 | BERNARD     | COLBY        |       88.78 |            22 |        1 | India                                 | Maharashtra          | Dhule (Dhulia)             |
|         534 | CHRISTIAN   | JUNG         |       88.76 |            24 |        1 | India                                 | Uttar Pradesh        | Amroha                     |
|         369 | FRED        | WHEAT        |       88.75 |            25 |        2 | Mexico                                | Chihuahua            | Jurez                      |
|         278 | BILLIE      | HORTON       |       88.74 |            26 |        2 | Turkey                                | Bursa                | Inegl                      |
|         194 | KRISTEN     | CHAVEZ       |       87.82 |            18 |        2 | Japan                                 | Tokyo-to             | Hino                       |
|         524 | JARED       | ELY          |       87.81 |            19 |        1 | Indonesia                             | West Java            | Purwakarta                 |
|          88 | BONNIE      | HUGHES       |       87.79 |            21 |        2 | South Korea                           | Cheju                | Cheju                      |
|         226 | MAUREEN     | LITTLE       |       87.79 |            21 |        2 | Paraguay                              | Asuncin              | Asuncin                    |
|          85 | ANNE        | POWELL       |       87.77 |            23 |        2 | United Kingdom                        | England              | Bradford                   |
|         227 | COLLEEN     | BURTON       |       87.76 |            24 |        1 | Germany                               | Saarland             | Saarbrcken                 |
|         455 | JON         | WILES        |       87.76 |            24 |        2 | Bolivia                               | La Paz               | El Alto                    |
|         195 | VANESSA     | SIMS         |       86.81 |            19 |        1 | Germany                               | Nordrhein-Westfalen  | Siegen                     |
|         478 | LEWIS       | LYMAN        |       86.81 |            19 |        1 | Israel                                | Ha Darom             | Ashqelon                   |
|         165 | LORRAINE    | STEPHENS     |       86.79 |            21 |        2 | China                                 | Xinxiang             | Hami                       |
|         283 | FELICIA     | SUTTON       |       86.72 |            28 |        1 | China                                 | Xinxiang             | Korla                      |
|         567 | ALFREDO     | MCADAMS      |       85.80 |            20 |        2 | Russian Federation                    | Moskova              | Serpuhov                   |
|         412 | ALLEN       | BUTTERFIELD  |       85.79 |            21 |        2 | India                                 | Punjab               | Hoshiarpur                 |
|         315 | KENNETH     | GOODEN       |       84.83 |            17 |        2 | Israel                                | Tel Aviv             | Bat Yam                    |
|          79 | RACHEL      | BARNES       |       84.78 |            22 |        1 | Japan                                 | Kanagawa             | Kamakura                   |
|         394 | CHRIS       | BROTHERS     |       84.78 |            22 |        2 | Spain                                 | Asturia              | Gijn                       |
|          62 | JOAN        | COOPER       |       84.77 |            23 |        1 | United States                         | Missouri             | Saint Louis                |
|         185 | ROBERTA     | HARPER       |       84.77 |            23 |        1 | Iran                                  | Chaharmahal va Bakht | Shahr-e Kord               |
|         140 | EVA         | RAMOS        |       83.82 |            18 |        1 | United States                         | Tennessee            | Clarksville                |
|         599 | AUSTIN      | CINTRON      |       83.81 |            19 |        2 | China                                 | Heilongjiang         | Tieli                      |
|         152 | ALICIA      | MILLS        |       83.79 |            21 |        1 | India                                 | Assam                | Nagaon                     |
|         556 | ARMANDO     | GRUBER       |       83.79 |            21 |        2 | United Kingdom                        | England              | Southport                  |
|         598 | WADE        | DELVALLE     |       83.78 |            22 |        1 | Switzerland                           | Vaud                 | Lausanne                   |
|         118 | KIM         | CRUZ         |       82.79 |            21 |        1 | United States                         | Texas                | Grand Prairie              |
|         543 | LANCE       | PEMBERTON    |       82.78 |            22 |        1 | Morocco                               | Tadla-Azilal         | Beni-Mellal                |
|         243 | LYDIA       | BURKE        |       82.76 |            24 |        1 | Argentina                             | Tucumn               | San Miguel de Tucumn       |
|           4 | BARBARA     | JONES        |       81.78 |            22 |        2 | Myanmar                               | Mandalay             | Myingyan                   |
|         527 | CORY        | MEEHAN       |       81.76 |            24 |        1 | Belarus                               | Mogiljov             | Mogiljov                   |
|         223 | MELINDA     | FERNANDEZ    |       80.83 |            17 |        1 | Pakistan                              | Punjab               | Mandi Bahauddin            |
|          70 | CHRISTINA   | RAMIREZ      |       80.82 |            18 |        2 | Saudi Arabia                          | Mekka                | al-Hawiya                  |
|         205 | EILEEN      | CARR         |       80.82 |            18 |        2 | Paraguay                              | Alto Paran           | Ciudad del Este            |
|         358 | SAMUEL      | MARLOW       |       80.79 |            21 |        2 | India                                 | Jharkhand            | Ranchi                     |
|         521 | ROLAND      | SOUTH        |       80.77 |            23 |        2 | China                                 | Liaoning             | Yingkou                    |
|         288 | BOBBIE      | CRAIG        |       80.76 |            24 |        1 | Mexico                                | Guanajuato           | Valle de Santiago          |
|         411 | NORMAN      | CURRIER      |       80.74 |            26 |        1 | Indonesia                             | West Java            | Cianjur                    |
|         548 | ALLAN       | CORNISH      |       79.81 |            19 |        1 | Philippines                           | Central Luzon        | Tarlac                     |
|         402 | LUIS        | YANEZ        |       79.80 |            20 |        1 | France                                | Bretagne             | Brest                      |
|          94 | NORMA       | GONZALES     |       79.79 |            21 |        1 | Philippines                           | Caraga               | Bislig                     |
|         420 | JACOB       | LANCE        |       79.79 |            21 |        1 | United States                         | California           | El Monte                   |
|         430 | RAY         | HOULE        |       79.78 |            22 |        1 | Russian Federation                    | Nizni Novgorod       | Dzerzinsk                  |
|         398 | ANTONIO     | MEEK         |       78.84 |            16 |        1 | Brazil                                | Rio Grande do Sul    | Bag                        |
|         428 | HERBERT     | KRUGER       |       78.80 |            20 |        2 | Russian Federation                    | Komi                 | Syktyvkar                  |
|         335 | GREGORY     | MAULDIN      |       78.77 |            23 |        1 | Tunisia                               | Sousse               | Sousse                     |
|          95 | PAULA       | BRYANT       |       77.82 |            18 |        2 | India                                 | Punjab               | Pathankot                  |
|         549 | NELSON      | CHRISTENSON  |       77.80 |            20 |        1 | Spain                                 | Galicia              | Santiago de Compostela     |
|          76 | IRENE       | PRICE        |       77.77 |            23 |        2 | Kazakstan                             | Pavlodar             | Pavlodar                   |
|          48 | ANN         | EVANS        |       76.83 |            17 |        1 | Russian Federation                    | Tatarstan            | Niznekamsk                 |
|         224 | PEARL       | GARZA        |       76.78 |            22 |        2 | India                                 | Rajasthan            | Jodhpur                    |
|         183 | IDA         | ANDREWS      |       76.77 |            23 |        2 | Brazil                                | Gois                 | Luzinia                    |
|         530 | DARRYL      | ASHCRAFT     |       76.77 |            23 |        2 | Argentina                             | Buenos Aires         | Ezeiza                     |
|         413 | MARVIN      | YEE          |       75.79 |            21 |        2 | India                                 | West Bengali         | Berhampore (Baharampur)    |
|         555 | DWIGHT      | LOMBARDI     |       74.83 |            17 |        1 | South Africa                          | KwaZulu-Natal        | Chatsworth                 |
|         525 | ADRIAN      | CLARY        |       74.81 |            19 |        2 | Italy                                 | Friuli-Venezia Giuli | Udine                      |
|         191 | JEANETTE    | GREENE       |       74.80 |            20 |        1 | Russian Federation                    | Rostov-na-Donu       | Novoterkassk               |
|         401 | TONY        | CARRANZA     |       74.78 |            21 |        2 | Japan                                 | Fukushima            | Koriyama                   |
|         514 | FRANKLIN    | TROUTMAN     |       74.78 |            22 |        2 | China                                 | Hubei                | Zaoyang                    |
|         464 | JEROME      | KENYON       |       73.84 |            16 |        1 | Chile                                 | OHiggins             | Rancagua                   |
|         124 | SHEILA      | WELLS        |       73.82 |            18 |        1 | Turkey                                | Ktahya               | Ktahya                     |
|         344 | HENRY       | BILLINGSLEY  |       73.82 |            18 |        1 | Tonga                                 | Tongatapu            | Nukualofa                  |
|         250 | JO          | FOWLER       |       73.80 |            20 |        2 | Nigeria                               | Oyo & Osun           | Oyo                        |
|         350 | JUAN        | FRALEY       |       73.77 |            23 |        1 | Russian Federation                    | Tuvassia             | Teboksary                  |
|         557 | FELIX       | GAFFNEY      |       73.76 |            24 |        1 | Lithuania                             | Vilna                | Vilnius                    |
|         353 | JONATHAN    | SCARBOROUGH  |       72.82 |            18 |        1 | Mexico                                | Hidalgo              | Pachuca de Soto            |
|         355 | TERRY       | GRISSOM      |       72.80 |            20 |        2 | Japan                                 | Shimane              | Matsue                     |
|         117 | EDITH       | MCDONALD     |       71.81 |            19 |        1 | India                                 | Gujarat              | Gandhinagar                |
|         378 | EUGENE      | CULPEPPER    |       71.81 |            19 |        1 | China                                 | Guangdong            | Shenzhen                   |
|         162 | LAUREN      | HUDSON       |       71.80 |            20 |        2 | France                                | Pays de la Loire     | Le Mans                    |
|         320 | ANTHONY     | SCHWAB       |       71.80 |            20 |        2 | American Samoa                        | Tutuila              | Tafuna                     |
|         177 | SAMANTHA    | DUNCAN       |       71.77 |            23 |        2 | Mexico                                | Tamaulipas           | Matamoros                  |
|         255 | IRMA        | PEARSON      |       70.82 |            18 |        2 | Philippines                           | Central Luzon        | Hagonoy                    |
|         370 | WAYNE       | TRUONG       |       70.81 |            19 |        2 | India                                 | Karnataka            | Gulbarga                   |
|         465 | FLOYD       | GANDY        |       69.83 |            17 |        1 | Mexico                                | Jalisco              | Zapopan                    |
|         271 | PENNY       | NEAL         |       68.82 |            18 |        1 | India                                 | Tamil Nadu           | Kumbakonam                 |
|         159 | JILL        | HAWKINS      |       68.79 |            21 |        1 | Austria                               | North Austria        | Linz                       |
|         218 | VERA        | MCCOY        |       67.82 |            18 |        1 | Afghanistan                           | Kabol                | Kabul                      |
|         164 | JOANN       | GARDNER      |       66.84 |            16 |        2 | Turkey                                | Adana                | Tarsus                     |
|         458 | LLOYD       | DOWD         |       66.81 |            19 |        1 | Indonesia                             | Central Java         | Tegal                      |
|         568 | ALBERTO     | HENNING      |       66.79 |            21 |        2 | Venezuela                             | Anzotegui            | Barcelona                  |
|         492 | LESTER      | KRAUS        |       65.84 |            16 |        2 | India                                 | West Bengali         | Kanchrapara                |
|         586 | KIRK        | STCLAIR      |       64.81 |            19 |        1 | Taiwan                                | Nantou               | Tsaotun                    |
|         252 | MATTIE      | HOFFMAN      |       64.78 |            22 |        2 | United Kingdom                        | England              | London                     |
|         136 | ANITA       | MORALES      |       62.85 |            15 |        2 | India                                 | Karnataka            | Hubli-Dharwad              |
|         110 | TIFFANY     | JORDAN       |       59.86 |            14 |        2 | China                                 | Hubei                | Enshi                      |
|          61 | KATHERINE   | RIVERA       |       58.86 |            14 |        2 | Switzerland                           | Basel-Stadt          | Basel                      |
|          97 | ANNIE       | RUSSELL      |       58.82 |            18 |        2 | Mozambique                            | Tete                 | Tete                       |
|         395 | JOHNNY      | TURPIN       |       57.81 |            19 |        2 | Sudan                                 | al-Qadarif           | al-Qadarif                 |
|         318 | BRIAN       | WYMAN        |       52.88 |            12 |        1 | Poland                                | Kujawsko-Pomorskie   | Bydgoszcz                  |
|         281 | LEONA       | OBRIEN       |       50.86 |            14 |        2 | China                                 | Fujian               | Fuzhou                     |
|         248 | CAROLINE    | BOWMAN       |       50.85 |            15 |        1 | United States                         | Florida              | Tallahassee                |
